industry_id,industry_name,trade_date,member_count,industry_ret_5d,industry_ret_20d,industry_vol_20d,turnover_20d_avg,amount_20d_avg,pe_ttm_median,pb_median,momentum_rank_mean,rs_rank_mean,valuation_pe_percentile_2y,turnover_percentile_1y,as_of
IND_工程机械,工程机械,20230918,1,-0.022754491017964007,0.04682488774855664,0.020317181826307828,0.61307,840084.4636,27.4871,2.0743,0.6326530612244898,0.6326530612244898,0.5535279805352799,0.3075030750307503,2023-09-18 15:30:00
IND_工程机械,工程机械,20230919,1,-0.019253910950661868,0.039540816326530726,0.020317776037678335,0.60999,837068.7877499999,27.4534,2.0718,0.6938775510204082,0.6938775510204082,0.5498783454987834,0.2988929889298893,2023-09-19 15:30:00
IND_工程机械,工程机械,20230920,1,-0.027272727272727226,0.05245901639344264,0.019557998758677052,0.618765,850161.9439999999,27.0324,2.04,0.6938775510204082,0.6938775510204082,0.5340632603406326,0.3247232472324723,2023-09-20 15:30:00
IND_工程机械,工程机械,20230921,1,-0.03204353083434086,0.05886243386243417,0.0194212400884653,0.6088600000000001,838873.5530000001,26.965,2.0349,0.7959183673469388,0.7959183673469388,0.5255474452554745,0.2952029520295203,2023-09-21 15:30:00
IND_工程机械,工程机械,20230922,1,0.0,0.07976268951878707,0.01993377741537676,0.6213949999999999,857915.839,27.5882,2.082,0.8571428571428571,0.8571428571428571,0.5638686131386861,0.3296432964329643,2023-09-22 15:30:00
IND_工程机械,工程机械,20230925,1,-0.013480392156862697,0.03403982016698781,0.019738218276033795,0.6097950000000001,843811.5421,27.1166,2.0464,0.673469387755102,0.673469387755102,0.5401459854014599,0.2976629766297663,2023-09-25 15:30:00
IND_工程机械,工程机械,20230926,1,-0.008588957055214785,0.04056664520283326,0.0197141452530065,0.593525,823216.6223,27.2176,2.054,0.7959183673469388,0.7959183673469388,0.5450121654501217,0.26814268142681424,2023-09-26 15:30:00
IND_工程机械,工程机械,20230927,1,-0.0018691588785048063,0.035552682611506015,0.019820382194438012,0.5930700000000001,823561.8542500001,26.9818,2.0362,0.7346938775510204,0.7346938775510204,0.5279805352798054,0.26691266912669126,2023-09-27 15:30:00
IND_工程机械,工程机械,20230928,1,-0.007495315427857641,0.0258231116849581,0.019947508776812815,0.5635899999999999,784661.34155,26.7629,2.0197,0.7142857142857143,0.7142857142857143,0.5085158150851582,0.23493234932349324,2023-09-28 15:30:00
IND_工程机械,工程机械,20231009,1,-0.030525030525030417,-0.004388714733542076,0.018808136233714832,0.53396,744796.9606999999,26.746,2.0184,0.5102040816326531,0.5102040816326531,0.5048661800486618,0.1943419434194342,2023-10-09 15:30:00
