ts_code,trade_date,company_name,name,industry_id,industry_name,ret_20d,rs_market_20d,momentum_rank_in_industry,liquidity_rank_in_industry,pe_ttm,pb,total_mv,peer_score
601088.SH,20240904,中国神华,中国神华,IND_煤炭开采,煤炭开采,0.020061728395061706,0.0384763150608447,0.5,1.0,14.0916,2.2372,78798550.1415,0.6704590447908934
601088.SH,20240905,中国神华,中国神华,IND_煤炭开采,煤炭开采,-0.004371303677037863,0.015153916816022961,0.5,1.0,13.7576,2.1842,76930909.2658,0.6291796585003713
601088.SH,20240906,中国神华,中国神华,IND_煤炭开采,煤炭开采,-0.025864276568501987,-0.002383344908485019,0.5,1.0,13.516,2.1459,75579849.9088,0.5847475872308835
601088.SH,20240909,中国神华,中国神华,IND_煤炭开采,煤炭开采,-0.05292620865139952,-0.016692052702525162,0.5,1.0,13.2246,2.0996,73950631.2725,0.555550606285573
601088.SH,20240910,中国神华,中国神华,IND_煤炭开采,煤炭开采,-0.04068577277379726,-0.0053198167198140744,0.5,1.0,13.3205,2.1148,74487081.3113,0.5787453600593913
601088.SH,20240911,中国神华,中国神华,IND_煤炭开采,煤炭开采,-0.06107845642729359,-0.024082302635510033,0.5,1.0,13.0541,2.0725,72996942.3147,0.5414241524375155
601088.SH,20240912,中国神华,中国神华,IND_煤炭开采,煤炭开采,-0.06419507340134345,-0.010093554187285636,1.0,1.0,13.3632,2.1216,74725503.5508,0.7937589705518436
601088.SH,20240913,中国神华,中国神华,IND_煤炭开采,煤炭开采,-0.06612385886997285,-0.006749127920957276,1.0,1.0,13.4484,2.1351,75202348.0297,0.800913140311804
601088.SH,20240918,中国神华,中国神华,IND_煤炭开采,煤炭开采,-0.05229244114002485,0.006414765456206117,0.5,1.0,13.587,2.1571,75977220.3079,0.6115540707745608
601088.SH,20240919,中国神华,中国神华,IND_煤炭开采,煤炭开采,-0.04257999496094733,0.007207234675120633,0.5,1.0,13.5017,2.1436,75500375.829,0.6130091561494679
601088.SH,20240920,中国神华,中国神华,IND_煤炭开采,煤炭开采,-0.03193361830525532,0.01330462147530731,0.5,1.0,13.6794,2.1718,76493801.8268,0.6252301410541945
601088.SH,20240923,中国神华,中国神华,IND_煤炭开采,煤炭开采,-0.020786376158277053,0.021127197204294457,0.5,1.0,13.8926,2.2057,77685913.0241,0.6407770353872804
601088.SH,20240924,中国神华,中国神华,IND_煤炭开采,煤炭开采,0.022343594836147007,0.023716537539585913,0.5,1.0,14.6316,2.323,81818565.1747,0.6458092056421678
601088.SH,20240925,中国神华,中国神华,IND_煤炭开采,煤炭开采,0.03543990086741,0.020964624635642748,0.5,1.0,14.8448,2.3568,83010676.372,0.6404219252660233
