ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000016.SH,20250407,2516.9653,2555.7101,2579.597,2457.0802,2662.2522,-145.2869,-5.4573,102701231.0,177150238.582
000016.SH,20250403,2662.2522,2631.4749,2671.7119,2631.4749,2658.6209,3.6313,0.1366,42173571.0,75585801.657
000016.SH,20250402,2658.6209,2659.1031,2669.3567,2653.4516,2662.7113,-4.0904,-0.1536,32168634.0,54121061.011
000016.SH,20250401,2662.7113,2669.0047,2674.113,2659.0215,2665.6339,-2.9226,-0.1096,40847477.0,70662404.864
000016.SH,20250331,2665.6339,2676.0507,2692.4443,2657.3015,2679.7399,-14.106,-0.5264,49951364.0,77661233.821
000016.SH,20250328,2679.7399,2691.666,2692.7029,2673.2376,2690.8428,-11.1029,-0.4126,35920053.0,61503758.55
000016.SH,20250327,2690.8428,2673.9347,2704.7428,2673.7738,2677.3121,13.5307,0.5054,36473723.0,72464460.695
000016.SH,20250326,2677.3121,2692.4167,2696.5357,2675.7033,2691.8976,-14.5855,-0.5418,37833189.0,68101913.148
000016.SH,20250325,2691.8976,2695.2974,2698.5469,2685.2874,2693.3313,-1.4337,-0.0532,37096214.0,67191749.413
000016.SH,20250324,2693.3313,2675.4609,2696.344,2675.4609,2675.3578,17.9735,0.6718,44923932.0,78582064.201
000016.SH,20250321,2675.3578,2712.7384,2722.4899,2669.7898,2718.1862,-42.8284,-1.5756,46810782.0,95379103.759
000016.SH,20250320,2718.1862,2748.2942,2749.2214,2713.4671,2746.9627,-28.7765,-1.0476,39710765.0,79752316.531
000016.SH,20250319,2746.9627,2737.3127,2757.6177,2733.5664,2739.7453,7.2174,0.2634,46328423.0,80168850.179
000016.SH,20250318,2739.7453,2749.3221,2751.7256,2737.0077,2737.9227,1.8226,0.0666,38611198.0,79263946.674
000016.SH,20250317,2737.9227,2755.4898,2755.9438,2734.5049,2740.5066,-2.5839,-0.0943,44380739.0,90137904.312
000016.SH,20250314,2740.5066,2674.4949,2748.1031,2674.0264,2664.6173,75.8893,2.848,65485152.0,138676918.07
000016.SH,20250313,2664.6173,2670.9931,2684.1246,2655.3327,2669.0146,-4.3973,-0.1648,42495068.0,82261523.047
000016.SH,20250312,2669.0146,2684.7199,2686.7821,2666.4884,2682.223,-13.2084,-0.4924,43449533.0,83095551.076
000016.SH,20250311,2682.223,2644.8189,2682.223,2644.0821,2668.8062,13.4168,0.5027,42194461.0,82380121.53
000016.SH,20250310,2668.8062,2682.8829,2683.6054,2653.0271,2682.0161,-13.2099,-0.4925,50838623.0,92839536.793
000016.SH,20250307,2682.0161,2677.5744,2695.3774,2675.418,2683.9491,-1.933,-0.072,44317393.0,89653597.495
000016.SH,20250306,2683.9491,2655.5378,2689.454,2655.5378,2641.4462,42.5029,1.6091,57714226.0,118191920.836
000016.SH,20250305,2641.4462,2623.7171,2644.7537,2619.7901,2621.2168,20.2294,0.7718,48397500.0,83287497.036
000016.SH,20250304,2621.2168,2617.9203,2629.6666,2609.3373,2628.5236,-7.3068,-0.278,41851280.0,76609271.882
000016.SH,20250303,2628.5236,2645.0108,2655.3109,2619.1936,2638.9574,-10.4338,-0.3954,49692811.0,95762973.45
000016.SH,20250228,2638.9574,2670.4263,2691.2942,2638.9574,2679.0768,-40.1194,-1.4975,56335229.0,119368499.697
000016.SH,20250227,2679.0768,2664.319,2681.5068,2655.0014,2666.6563,12.4205,0.4658,53673004.0,113226675.238
000016.SH,20250226,2666.6563,2649.9011,2667.0244,2645.9912,2643.2325,23.4238,0.8862,51923039.0,106325770.282
000016.SH,20250225,2643.2325,2654.1336,2664.1569,2636.903,2674.1169,-30.8844,-1.1549,53327168.0,109588142.135
000016.SH,20250224,2674.1169,2674.6908,2692.8077,2661.3214,2682.2385,-8.1216,-0.3028,68521481.0,130633372.682
000016.SH,20250221,2682.2385,2657.8014,2686.3343,2649.2005,2648.1665,34.072,1.2866,68488623.0,145869436.409
000016.SH,20250220,2648.1665,2659.1258,2659.6002,2641.9103,2663.6032,-15.4367,-0.5795,48099429.0,94873658.941
000016.SH,20250219,2663.6032,2648.3564,2673.5192,2643.9559,2651.1117,12.4915,0.4712,56214330.0,102699793.604
000016.SH,20250218,2651.1117,2659.0877,2679.8226,2644.2945,2664.475,-13.3633,-0.5015,65094963.0,110620418.39
000016.SH,20250217,2664.475,2665.545,2672.0299,2647.4516,2660.8549,3.6201,0.1361,69410594.0,118021637.918
000016.SH,20250214,2660.8549,2638.2075,2662.2921,2633.707,2641.1305,19.7244,0.7468,56371426.0,100982418.177
000016.SH,20250213,2641.1305,2638.9805,2663.7852,2635.449,2640.0458,1.0847,0.0411,46344081.0,100429616.232
000016.SH,20250212,2640.0458,2611.962,2641.7287,2607.2684,2614.3218,25.724,0.984,44301409.0,92263448.948
000016.SH,20250211,2614.3218,2625.1833,2626.1749,2607.2438,2621.0404,-6.7186,-0.2563,51712769.0,91936660.828
000016.SH,20250210,2621.0404,2612.0607,2628.391,2606.2946,2608.0888,12.9516,0.4966,56063207.0,100735587.339
000016.SH,20250207,2608.0888,2578.6829,2624.675,2570.1805,2580.4257,27.6631,1.072,58337411.0,119024768.416
000016.SH,20250206,2580.4257,2559.8268,2585.2885,2554.4754,2561.9419,18.4838,0.7215,39895336.0,86833175.555
000016.SH,20250205,2561.9419,2604.1391,2604.3161,2556.4832,2583.6516,-21.7097,-0.8403,43535465.0,95633989.43
000016.SH,20250127,2583.6516,2582.8389,2597.351,2582.0869,2579.096,4.5556,0.1766,39196764.0,74483969.42
000016.SH,20250124,2579.096,2562.8655,2594.5812,2559.4923,2567.4765,11.6195,0.4526,37663633.0,74793262.621
000016.SH,20250123,2567.4765,2571.8276,2605.8648,2564.7506,2551.3535,16.123,0.6319,51323995.0,91020169.339
000016.SH,20250122,2551.3535,2580.1051,2580.1864,2544.2599,2584.8889,-33.5354,-1.2974,39846158.0,78224188.306
000016.SH,20250121,2584.8889,2598.8309,2599.8866,2579.6677,2589.0685,-4.1796,-0.1614,34366587.0,71219861.002
000016.SH,20250120,2589.0685,2595.3248,2609.6517,2585.1266,2582.4859,6.5826,0.2549,36261216.0,78458291.843
000016.SH,20250117,2582.4859,2572.966,2595.1637,2561.9682,2580.1177,2.3682,0.0918,34250232.0,74422623.874
000016.SH,20250116,2580.1177,2601.1234,2614.6006,2572.1092,2591.5027,-11.385,-0.4393,38987110.0,91764851.332
000016.SH,20250115,2591.5027,2592.3164,2606.0658,2587.4642,2598.8068,-7.3041,-0.2811,41213511.0,82839783.228
000016.SH,20250114,2598.8068,2556.4221,2606.0889,2549.1691,2553.3593,45.4475,1.7799,42688184.0,93365866.186
000016.SH,20250113,2553.3593,2545.3785,2561.2408,2533.3131,2560.2497,-6.8904,-0.2691,39699495.0,74913721.774
000016.SH,20250110,2560.2497,2585.1998,2593.0872,2560.2497,2579.5751,-19.3254,-0.7492,36166878.0,77578645.821
000016.SH,20250109,2579.5751,2595.6918,2597.0557,2574.603,2597.4459,-17.8708,-0.688,34356506.0,66475790.924
000016.SH,20250108,2597.4459,2587.5267,2611.1528,2565.5989,2593.9654,3.4805,0.1342,46257463.0,86623183.322
000016.SH,20250107,2593.9654,2576.6772,2595.6633,2566.6785,2579.9632,14.0022,0.5427,39218598.0,76104916.408
000016.SH,20250106,2579.9632,2589.3354,2591.8944,2555.9276,2587.1316,-7.1684,-0.2771,44486402.0,78511005.261
000016.SH,20250103,2587.1316,2615.3507,2620.6463,2579.439,2610.342,-23.2104,-0.8892,50804858.0,87224134.02
000016.SH,20250102,2610.342,2682.4157,2684.2467,2595.3991,2684.7706,-74.4286,-2.7723,61160984.0,113930275.697
000016.SH,20241231,2684.7706,2715.2066,2725.7876,2684.7706,2718.7486,-33.978,-1.2498,50745554.0,98345133.825
000016.SH,20241230,2718.7486,2700.2245,2724.7263,2700.2245,2701.7031,17.0455,0.6309,44994763.0,88812005.642
000016.SH,20241227,2701.7031,2701.2086,2713.8405,2686.5011,2702.5952,-0.8921,-0.033,44894855.0,91610184.876
000016.SH,20241226,2702.5952,2709.5915,2709.5915,2692.8677,2710.1649,-7.5697,-0.2793,41770736.0,81211471.711
000016.SH,20241225,2710.1649,2706.5666,2726.1403,2700.6812,2702.282,7.8829,0.2917,51010381.0,88415659.672
000016.SH,20241224,2702.282,2671.9088,2704.5775,2666.3412,2671.2025,31.0795,1.1635,46469198.0,87285837.704
000016.SH,20241223,2671.2025,2648.9188,2688.8864,2648.9188,2648.4609,22.7416,0.8587,56629099.0,106625576.091
000016.SH,20241220,2648.4609,2654.8486,2670.3177,2644.8364,2661.7224,-13.2615,-0.4982,42493510.0,93206952.097
000016.SH,20241219,2661.7224,2652.1949,2672.5807,2642.6831,2671.3461,-9.6237,-0.3603,40214140.0,76390568.283
000016.SH,20241218,2671.3461,2662.0322,2681.1212,2661.8983,2652.3455,19.0006,0.7164,44259056.0,80506001.923
000016.SH,20241217,2652.3455,2637.3498,2672.9552,2637.3498,2641.5604,10.7851,0.4083,44279234.0,83019813.879
000016.SH,20241216,2641.5604,2637.7401,2647.6977,2635.2467,2638.0266,3.5338,0.134,54098120.0,93658808.689
000016.SH,20241213,2638.0266,2684.2932,2684.4109,2636.9729,2702.2681,-64.2415,-2.3773,61597705.0,120459478.408
000016.SH,20241212,2702.2681,2673.9435,2704.0286,2667.637,2676.5518,25.7163,0.9608,41273831.0,81318183.41
000016.SH,20241211,2676.5518,2684.5906,2696.0071,2671.5218,2689.3292,-12.7774,-0.4751,40802387.0,74840666.598
000016.SH,20241210,2689.3292,2741.7509,2747.0734,2684.7165,2667.5924,21.7368,0.8148,59443899.0,124161995.388
000016.SH,20241209,2667.5924,2666.2892,2686.5153,2658.4311,2665.4281,2.1643,0.0812,45926353.0,79459146.106
000016.SH,20241206,2665.4281,2636.6066,2682.6891,2636.6066,2635.5615,29.8666,1.1332,43894491.0,85427061.368
000016.SH,20241205,2635.5615,2637.627,2647.9841,2629.6309,2648.7554,-13.1939,-0.4981,33676521.0,60315067.352
000016.SH,20241204,2648.7554,2651.785,2660.8018,2638.113,2652.8982,-4.1428,-0.1562,48088171.0,84381105.671
000016.SH,20241203,2652.8982,2638.8056,2658.1522,2626.208,2639.0408,13.8574,0.5251,47373156.0,82863138.221
000016.SH,20241202,2639.0408,2621.1436,2643.8665,2613.6159,2624.9558,14.085,0.5366,44608836.0,84570831.621
000016.SH,20241129,2624.9558,2612.2337,2660.3932,2610.7148,2610.1214,14.8344,0.5683,43001561.0,86826616.313
000016.SH,20241128,2610.1214,2625.5067,2630.8034,2598.7484,2625.7605,-15.6391,-0.5956,34308739.0,63685958.938
000016.SH,20241127,2625.7605,2588.8885,2626.3255,2583.4665,2592.7374,33.0231,1.2737,41079054.0,75602282.983
000016.SH,20241126,2592.7374,2576.8092,2607.1247,2573.9661,2582.0536,10.6838,0.4138,39931653.0,64830132.9
000016.SH,20241125,2582.0536,2610.9605,2620.0303,2568.9547,2601.5573,-19.5037,-0.7497,45593530.0,86542885.244
000016.SH,20241122,2601.5573,2679.6508,2683.7447,2601.5458,2680.798,-79.2407,-2.9559,48551764.0,96852390.065
000016.SH,20241121,2680.798,2674.4342,2686.3147,2666.5676,2676.2068,4.5912,0.1716,37202384.0,72754859.824
000016.SH,20241120,2676.2068,2667.4488,2686.3751,2657.5836,2671.1887,5.0181,0.1879,45017622.0,81206748.407
000016.SH,20241119,2671.1887,2679.5513,2683.3683,2637.8473,2678.2735,-7.0848,-0.2645,67003018.0,102108364.111
000016.SH,20241118,2678.2735,2683.4931,2725.3011,2668.0586,2671.4515,6.822,0.2554,91045710.0,127985982.565
000016.SH,20241115,2671.4515,2696.9612,2712.8776,2671.4515,2704.1521,-32.7006,-1.2093,70040262.0,118404551.146
000016.SH,20241114,2704.1521,2719.4553,2743.7546,2700.2037,2728.2286,-24.0765,-0.8825,60469571.0,109896762.529
000016.SH,20241113,2728.2286,2697.1864,2737.5042,2696.6886,2712.2651,15.9635,0.5886,62644077.0,119899020.459
000016.SH,20241112,2712.2651,2744.946,2778.8862,2701.6102,2753.7448,-41.4797,-1.5063,60114854.0,143127099.381
000016.SH,20241111,2753.7448,2736.8382,2754.9744,2711.7625,2765.5385,-11.7937,-0.4265,61338658.0,146466629.959
000016.SH,20241108,2765.5385,2825.9123,2833.07,2758.2136,2797.8602,-32.3217,-1.1552,67861757.0,167822297.611
000016.SH,20241107,2797.8602,2684.8126,2800.6123,2683.3174,2706.6145,91.2457,3.3712,67017244.0,154119319.357
000016.SH,20241106,2706.6145,2730.4552,2743.1266,2691.7284,2727.6665,-21.052,-0.7718,59940818.0,139394922.731
000016.SH,20241105,2727.6665,2666.8611,2727.6665,2659.1659,2675.7707,51.8958,1.9395,55642484.0,129671764.768
000016.SH,20241104,2675.7707,2657.3144,2675.7707,2636.5763,2651.5349,24.2358,0.914,43015671.0,85743264.545
000016.SH,20241101,2651.5349,2629.0433,2674.2511,2629.0433,2633.117,18.4179,0.6995,60844392.0,112656093.158
000016.SH,20241031,2633.117,2637.2061,2654.6458,2613.2514,2634.7375,-1.6205,-0.0615,54529623.0,119295772.01
000016.SH,20241030,2634.7375,2658.2589,2674.3699,2624.0008,2667.9385,-33.201,-1.2444,44450688.0,98548356.583
000016.SH,20241029,2667.9385,2689.9168,2712.2827,2665.4245,2686.2894,-18.3509,-0.6831,50084286.0,112173896.896
000016.SH,20241028,2686.2894,2681.5075,2686.2894,2656.3248,2683.3246,2.9648,0.1105,53474972.0,105268557.743
000016.SH,20241025,2683.3246,2679.3494,2705.3314,2671.0383,2680.7044,2.6202,0.0977,46861453.0,102640845.785
000016.SH,20241024,2680.7044,2695.379,2698.9996,2669.7099,2708.0459,-27.3415,-1.0096,42253335.0,90076501.0
000016.SH,20241023,2708.0459,2691.1255,2728.2578,2682.942,2692.6613,15.3846,0.5714,56076797.0,119949400.339
000016.SH,20241022,2692.6613,2672.8534,2704.3458,2672.4493,2681.0567,11.6046,0.4328,52208167.0,115193657.02
000016.SH,20241021,2681.0567,2694.9659,2701.3576,2659.665,2681.9116,-0.8549,-0.0319,72042226.0,157954092.781
000016.SH,20241018,2681.9116,2606.3767,2722.6463,2583.4892,2610.467,71.4446,2.7369,70198207.0,155844588.305
000016.SH,20241017,2610.467,2666.367,2680.0601,2610.467,2650.1756,-39.7086,-1.4983,49796854.0,94353946.568
000016.SH,20241016,2650.1756,2629.2419,2677.2195,2628.9539,2655.1159,-4.9403,-0.1861,56259713.0,102204384.793
000016.SH,20241015,2655.1159,2711.6739,2726.9864,2655.1159,2723.183,-68.0671,-2.4995,58314144.0,113706265.388
000016.SH,20241014,2723.183,2699.7073,2737.2733,2672.8084,2680.388,42.795,1.5966,80655001.0,143373984.403
000016.SH,20241011,2680.388,2718.249,2737.0817,2653.6174,2739.0507,-58.6627,-2.1417,75378019.0,137937187.109
000016.SH,20241010,2739.0507,2697.2924,2801.1196,2675.4415,2680.7145,58.3362,2.1761,115891754.0,219028734.621
000016.SH,20241009,2680.7145,2813.9557,2825.7394,2674.2463,2853.1376,-172.4231,-6.0433,124653375.0,291386974.601
000016.SH,20241008,2853.1376,3016.8743,3016.8743,2780.0303,2755.4044,97.7332,3.547,165973235.0,332253411.73
000016.SH,20240930,2755.4044,2657.5481,2778.2881,2621.7023,2571.0848,184.3196,7.1689,153324458.0,269284712.244
000016.SH,20240927,2571.0848,2553.6017,2571.0848,2512.8179,2498.1797,72.9051,2.9183,64800776.0,114190842.276
000016.SH,20240926,2498.1797,2389.2682,2498.3234,2383.5101,2386.3227,111.857,4.6874,67742963.0,119232016.528
000016.SH,20240925,2386.3227,2391.2845,2426.6944,2380.589,2352.1449,34.1778,1.453,68403102.0,112177955.367
000016.SH,20240924,2352.1449,2270.3562,2352.3178,2257.2882,2243.0249,109.12,4.8649,60159105.0,101050490.178
000016.SH,20240923,2243.0249,2233.8583,2254.1614,2232.2822,2233.2565,9.7684,0.4374,27207257.0,45700293.896
000016.SH,20240920,2233.2565,2227.3519,2237.9802,2212.5224,2229.8053,3.4512,0.1548,36902087.0,55566735.871
000016.SH,20240919,2229.8053,2224.2625,2239.9843,2199.4486,2218.6562,11.1491,0.5025,34968379.0,58318265.337
000016.SH,20240918,2218.6562,2206.8536,2225.9124,2203.9821,2205.8115,12.8447,0.5823,26054620.0,40650056.23
000016.SH,20240913,2205.8115,2211.154,2222.5631,2204.8645,2209.5603,-3.7488,-0.1697,27098500.0,44106120.319
000016.SH,20240912,2209.5603,2220.9007,2227.7321,2208.2481,2220.798,-11.2377,-0.506,28095301.0,42269201.973
000016.SH,20240911,2220.798,2228.8251,2228.8251,2213.8238,2235.6866,-14.8886,-0.666,34615529.0,45236993.415
000016.SH,20240910,2235.6866,2232.8303,2240.5884,2223.9033,2232.9593,2.7273,0.1221,30184005.0,40190747.619
000016.SH,20240909,2232.9593,2252.3035,2256.0017,2226.6269,2263.5629,-30.6036,-1.352,34250688.0,47798368.916
000016.SH,20240906,2263.5629,2276.5398,2288.9266,2263.321,2275.1177,-11.5548,-0.5079,25886004.0,34524514.997
000016.SH,20240905,2275.1177,2272.9816,2281.5278,2267.3312,2271.8069,3.3108,0.1457,30352561.0,39145533.094
000016.SH,20240904,2271.8069,2279.4765,2289.3898,2268.2104,2291.1775,-19.3706,-0.8454,35482469.0,42801802.355
000016.SH,20240903,2291.1775,2299.3396,2301.6943,2286.0214,2299.9325,-8.755,-0.3807,44158877.0,50294835.783
000016.SH,20240902,2299.9325,2321.1529,2326.0803,2299.1674,2335.2146,-35.2821,-1.5109,45499287.0,61799689.862
000016.SH,20240830,2335.2146,2313.6095,2354.6274,2311.228,2317.6636,17.551,0.7573,63786046.0,87319585.886
000016.SH,20240829,2317.6636,2329.6623,2335.6749,2315.4868,2336.1475,-18.4839,-0.7912,44246295.0,54544179.743
000016.SH,20240828,2336.1475,2349.5198,2352.6952,2327.9241,2350.4141,-14.2666,-0.607,30092262.0,44898374.774
000016.SH,20240827,2350.4141,2348.5443,2355.5744,2345.3023,2352.2729,-1.8588,-0.079,30952524.0,40323563.656
000016.SH,20240826,2352.2729,2356.7933,2361.8834,2341.2322,2355.3787,-3.1058,-0.1319,26900476.0,39379737.067
000016.SH,20240823,2355.3787,2338.6644,2361.0625,2338.3218,2341.1509,14.2278,0.6077,27900047.0,43651870.17
000016.SH,20240822,2341.1509,2340.1542,2344.9926,2332.3636,2339.072,2.0789,0.0889,31112912.0,44159381.961
000016.SH,20240821,2339.072,2341.8119,2345.9738,2324.7075,2346.6379,-7.5659,-0.3224,26550899.0,37036690.61
000016.SH,20240820,2346.6379,2361.181,2361.2992,2337.5071,2357.0309,-10.393,-0.4409,29898108.0,40474326.311
000016.SH,20240819,2357.0309,2345.6447,2367.4051,2345.1153,2345.0481,11.9828,0.511,30885150.0,41304620.244
000016.SH,20240816,2345.0481,2335.0422,2348.1529,2331.0796,2335.9381,9.11,0.39,30481578.0,39617340.954
000016.SH,20240815,2335.9381,2300.4792,2343.2072,2295.7531,2306.1154,29.8227,1.2932,29315620.0,46630602.823
000016.SH,20240814,2306.1154,2317.8882,2317.8882,2305.4695,2317.6526,-11.5372,-0.4978,22049930.0,34691780.844
000016.SH,20240813,2317.6526,2318.9729,2321.5423,2304.5967,2316.9106,0.742,0.032,25109218.0,36056042.124
000016.SH,20240812,2316.9106,2314.2612,2323.4205,2312.5793,2317.9915,-1.0809,-0.0466,22194984.0,32347884.418
000016.SH,20240809,2317.9915,2332.6705,2338.2366,2317.9915,2320.4245,-2.433,-0.1049,25988805.0,42763976.869
000016.SH,20240808,2320.4245,2310.9616,2334.4621,2305.8931,2314.4261,5.9984,0.2592,22528936.0,40041209.426
000016.SH,20240807,2314.4261,2311.9113,2330.1519,2307.0776,2313.3361,1.09,0.0471,27145991.0,42713085.463
000016.SH,20240806,2313.3361,2342.8423,2346.2994,2296.7121,2328.9222,-15.5861,-0.6692,34873713.0,54899373.587
000016.SH,20240805,2328.9222,2334.5923,2362.3096,2327.7452,2343.7153,-14.7931,-0.6312,39457458.0,63104360.795
000016.SH,20240802,2343.7153,2344.4182,2360.4137,2337.6377,2360.422,-16.7067,-0.7078,31827474.0,49775530.749
000016.SH,20240801,2360.422,2373.4708,2375.7914,2360.0476,2375.3942,-14.9722,-0.6303,39134152.0,58367024.186
000016.SH,20240731,2375.3942,2332.6518,2378.8805,2331.5647,2335.3123,40.0819,1.7163,50066642.0,77823528.643
000016.SH,20240730,2335.3123,2341.9086,2341.9086,2321.4988,2348.4784,-13.1661,-0.5606,32432891.0,54147205.113
000016.SH,20240729,2348.4784,2352.5061,2359.9841,2343.4017,2355.3163,-6.8379,-0.2903,33671312.0,50285979.411
000016.SH,20240726,2355.3163,2364.9113,2368.2708,2341.4493,2369.7153,-14.399,-0.6076,40494016.0,58240320.5
000016.SH,20240725,2369.7153,2384.6349,2387.8924,2358.5434,2390.954,-21.2387,-0.8883,40846894.0,60679431.37
000016.SH,20240724,2390.954,2393.2316,2407.1095,2382.995,2396.6727,-5.7187,-0.2386,39296668.0,56353465.239
000016.SH,20240723,2396.6727,2429.0864,2431.2677,2396.6727,2432.5496,-35.8769,-1.4749,41340681.0,63854263.895
000016.SH,20240722,2432.5496,2454.2441,2454.4998,2416.2001,2456.79,-24.2404,-0.9867,41829683.0,69492700.443
000016.SH,20240719,2456.79,2429.8049,2462.7419,2417.464,2444.5086,12.2814,0.5024,41315480.0,71695222.791
000016.SH,20240718,2444.5086,2426.3399,2446.7682,2421.4873,2432.8325,11.6761,0.4799,34814046.0,60995584.684
000016.SH,20240717,2432.8325,2422.8828,2439.317,2419.9803,2424.755,8.0775,0.3331,37750369.0,64968550.436
000016.SH,20240716,2424.755,2412.2553,2426.5861,2406.2455,2420.5214,4.2336,0.1749,35688395.0,55901176.129
000016.SH,20240715,2420.5214,2405.9183,2424.4116,2405.5231,2412.6181,7.9033,0.3276,34518607.0,50347384.02
000016.SH,20240712,2412.6181,2397.7292,2414.7622,2396.5289,2396.407,16.2111,0.6765,38157098.0,59812238.497
000016.SH,20240711,2396.407,2387.6651,2400.229,2378.1532,2381.831,14.576,0.612,38295592.0,63413455.035
000016.SH,20240710,2381.831,2378.8044,2392.8765,2378.5381,2389.3843,-7.5533,-0.3161,34846258.0,56473784.148
000016.SH,20240709,2389.3843,2365.931,2396.1764,2352.7669,2371.6891,17.6952,0.7461,37504477.0,62567227.694
000016.SH,20240708,2371.6891,2375.6838,2387.8878,2368.1664,2386.004,-14.3149,-0.6,35617562.0,58987893.203
000016.SH,20240705,2386.004,2405.6106,2411.9275,2367.0152,2407.9029,-21.8989,-0.9095,39363439.0,63623260.457
000016.SH,20240704,2407.9029,2417.2756,2428.9387,2407.1264,2414.8657,-6.9628,-0.2883,30511579.0,49929135.278
000016.SH,20240703,2414.8657,2417.1757,2421.0831,2405.8361,2416.6793,-1.8136,-0.075,32991600.0,55118428.056
000016.SH,20240702,2416.6793,2400.1671,2421.7506,2399.5179,2405.4665,11.2128,0.4661,36866949.0,59919130.804
000016.SH,20240701,2405.4665,2395.1996,2407.0535,2387.6172,2394.8746,10.5919,0.4423,36281247.0,56357789.338
000016.SH,20240628,2394.8746,2382.1171,2406.3635,2381.3913,2388.5609,6.3137,0.2643,39898644.0,62660041.747
000016.SH,20240627,2388.5609,2391.6869,2395.8105,2376.6615,2398.2556,-9.6947,-0.4042,36990570.0,54577196.651
000016.SH,20240626,2398.2556,2388.4994,2404.4568,2383.1472,2394.2154,4.0402,0.1687,29859502.0,46732372.066
000016.SH,20240625,2394.2154,2403.7287,2410.1416,2384.2047,2404.0848,-9.8694,-0.4105,34919135.0,58739728.184
000016.SH,20240624,2404.0848,2383.8657,2418.9161,2381.2803,2398.9571,5.1277,0.2137,34671331.0,62252302.887
000016.SH,20240621,2398.9571,2406.2173,2411.5276,2386.4801,2408.3379,-9.3808,-0.3895,33202039.0,58864839.939
000016.SH,20240620,2408.3379,2413.3933,2422.7003,2405.3971,2413.9722,-5.6343,-0.2334,32013024.0,56261519.622
000016.SH,20240619,2413.9722,2410.4721,2418.7379,2402.9583,2415.4281,-1.4559,-0.0603,32775291.0,56240551.303
000016.SH,20240618,2415.4281,2412.5472,2424.9312,2408.2887,2416.3414,-0.9133,-0.0378,35338347.0,59466094.876
000016.SH,20240617,2416.3414,2412.092,2418.9354,2408.8727,2426.509,-10.1676,-0.419,37495957.0,61841769.533
000016.SH,20240614,2426.509,2405.7899,2433.0536,2399.9852,2412.0736,14.4354,0.5985,41277966.0,78246583.296
000016.SH,20240613,2412.0736,2425.9228,2426.3286,2406.9924,2423.607,-11.5334,-0.4759,30851071.0,57368166.221
000016.SH,20240612,2423.607,2420.8987,2427.8375,2412.9896,2423.6184,-0.0114,-0.0005,37949604.0,63274163.769
000016.SH,20240611,2423.6184,2444.5482,2449.6467,2415.1117,2457.2569,-33.6385,-1.3689,41401549.0,70152687.633
000016.SH,20240607,2457.2569,2473.1743,2476.4645,2444.9299,2467.8865,-10.6296,-0.4307,36436105.0,58648181.396
000016.SH,20240606,2467.8865,2474.2323,2492.0466,2462.13,2468.1918,-0.3053,-0.0124,36897263.0,64488233.047
000016.SH,20240605,2468.1918,2477.3066,2483.3305,2467.4553,2483.3189,-15.1271,-0.6091,29453857.0,51341197.989
000016.SH,20240604,2483.3189,2465.6099,2488.7509,2462.6653,2469.0165,14.3024,0.5793,31903183.0,56622882.696
000016.SH,20240603,2469.0165,2461.3502,2476.8003,2454.9847,2462.1831,6.8334,0.2775,32935234.0,58211851.91
000016.SH,20240531,2462.1831,2480.2132,2487.1289,2462.1831,2473.758,-11.5749,-0.4679,28593170.0,50383978.421
000016.SH,20240530,2473.758,2488.319,2500.3112,2468.2557,2493.1691,-19.4111,-0.7786,34349983.0,60265641.217
000016.SH,20240529,2493.1691,2489.5185,2510.0724,2486.5816,2490.1614,3.0077,0.1208,31785111.0,51576833.82
000016.SH,20240528,2490.1614,2498.026,2505.7871,2486.0972,2497.6006,-7.4392,-0.2979,33003573.0,54184041.257
000016.SH,20240527,2497.6006,2478.2589,2500.1145,2478.2589,2474.4254,23.1752,0.9366,35770897.0,60797174.364
000016.SH,20240524,2474.4254,2494.3678,2504.4131,2473.2311,2500.821,-26.3956,-1.0555,31294242.0,53766574.545
000016.SH,20240523,2500.821,2518.1441,2519.0707,2495.1607,2529.0398,-28.2188,-1.1158,35048003.0,59668907.623
000016.SH,20240522,2529.0398,2524.6935,2535.0643,2519.0263,2525.2326,3.8072,0.1508,38076048.0,65777030.875
000016.SH,20240521,2525.2326,2526.9372,2531.6334,2518.2695,2532.824,-7.5914,-0.2997,33118645.0,54644703.086
000016.SH,20240520,2532.824,2529.9164,2544.5248,2524.1942,2524.1705,8.6535,0.3428,46691985.0,81480531.233
000016.SH,20240517,2524.1705,2492.5712,2524.1791,2485.8186,2489.4139,34.7566,1.3962,44218563.0,76547473.107
000016.SH,20240516,2489.4139,2484.2721,2498.8895,2475.8382,2477.3895,12.0244,0.4854,39199339.0,68282396.243
000016.SH,20240515,2477.3895,2494.7637,2498.9526,2475.9594,2496.7361,-19.3466,-0.7749,29457288.0,50498146.34
000016.SH,20240514,2496.7361,2507.1984,2510.4239,2491.248,2506.4593,-9.7232,-0.3879,33885687.0,61077635.741
000016.SH,20240513,2506.4593,2499.6901,2512.2421,2487.6544,2508.5753,-2.116,-0.0844,41036748.0,74056153.882
000016.SH,20240510,2508.5753,2508.0613,2515.0239,2492.3621,2501.7305,6.8448,0.2736,40528642.0,66949259.699
000016.SH,20240509,2501.7305,2483.6604,2506.279,2483.6604,2486.0186,15.7119,0.632,37662111.0,64311115.706
000016.SH,20240508,2486.0186,2495.6236,2497.1501,2484.3833,2499.7709,-13.7523,-0.5501,32306111.0,51551480.769
